case_id,multi_poly,eia_id,p_state,p_county,ylat,xlong,p_area,p_img_date,p_dig_conf,p_name,p_year,p_pwr_reg,p_tech_pri,p_tech_sec,p_axis,p_azimuth,p_tilt,p_battery,p_cap_ac,p_cap_dc,p_type,p_agrivolt,p_zscore
402475,multi,61600,NJ,Middlesex,40.444019,-74.243163,97338,20210926,4,Old Bridge Solar Farm,2018,PJM,PV,c-si,fixed-tilt,180,12,,8.8,10.7,PCSC,non-agrivoltaic,0.850123
401928,multi,60765,NJ,Somerset,40.487106,-74.519391,16003,20220318,4,L'Oreal Franklin,2012,PJM,PV,c-si,fixed-tilt,215,5,,1,1.2,greenfield,non-agrivoltaic,0.109822
400077,single,57081,NJ,Cumberland,39.464854,-75.067553,52025,20210825,4,"Calpine Vineland Solar, LLC",2009,PJM,PV,c-si,fixed-tilt,181,25,,4.1,4.3,greenfield,non-agrivoltaic,0.272314
400337,single,57948,NJ,Cumberland,39.380515,-75.189464,194883,20210825,4,NJ Oak Solar Plant,2011,PJM,PV,c-si,fixed-tilt,182,15,,10,12.5,greenfield,non-agrivoltaic,-0.119893
400167,single,57448,NJ,Salem,39.613599,-75.309144,304587,20211106,4,Pilesgrove,2011,PJM,PV,c-si,fixed-tilt,180,25,,18,20,greenfield,non-agrivoltaic,-0.087655
401740,multi,60489,NJ,Mercer,40.168902,-74.631126,111566,20211123,4,Hamilton Solar-Crosswicks,2011,PJM,PV,c-si,fixed-tilt,180,22,,7.5,8.6,greenfield,non-agrivoltaic,0.154331
400956,single,59186,NJ,Burlington,40.005806,-74.730363,121723,20210814,4,West Pemberton,2014,PJM,PV,c-si,fixed-tilt,180,20,,7,9.2,greenfield,non-agrivoltaic,0.122488
400610,multi,58564,NJ,Hunterdon,40.483209,-75.013649,131455,20211226,4,Frenchtown III Solar,2013,PJM,PV,c-si,fixed-tilt,180,25,,8,11.5,greenfield,non-agrivoltaic,0.374627
401005,single,59319,NJ,Monmouth,40.230544,-74.226697,123762,20210926,4,Rock Solid,2014,PJM,PV,c-si,fixed-tilt,180,20,,8,9.9,greenfield,non-agrivoltaic,0.215937
401211,multi,59631,NJ,Somerset,40.559386,-74.712099,134203,20220722,4,Imclone Solar Electric Facility,2014,PJM,PV,c-si,fixed-tilt,180,20,,7.73,10,greenfield,non-agrivoltaic,0.099873
400785,multi,58877,NJ,Gloucester,39.793739,-75.106623,159646,20201003,4,Kinsley Landfill Solar,2015,PJM,PV,c-si,fixed-tilt,180,10,,8.6,11.2,landfill,non-agrivoltaic,0.007526
400835,multi,59001,NJ,Burlington,40.126408,-74.710255,124118,20211123,4,Parkland Landfill Solar,2015,PJM,PV,c-si,fixed-tilt,180,15,,7.8,10.1,landfill,non-agrivoltaic,0.245216
400612,multi,58569,NJ,Gloucester,39.836156,-75.22221,93383,20210113,4,Paradise Solar Energy Center,2011,PJM,PV,c-si,fixed-tilt,180,25,,5.1,5.5,PCSC,non-agrivoltaic,-0.230992
400230,single,57662,NJ,Mercer,40.277356,-74.556683,185513,20220303,4,McGraw Hill Solar,2011,PJM,PV,c-si,fixed-tilt,180,25,,12,14.1,greenfield,non-agrivoltaic,0.131471
400176,multi,57485,NJ,Hunterdon,40.48657,-74.852404,150642,20220124,4,Flemington Solar,2011,PJM,PV,c-si,fixed-tilt,180,25,,8,10,greenfield,non-agrivoltaic,-0.072404
400492,single,58356,NJ,Mercer,40.299698,-74.719753,119709,20190801,4,The Lawrenceville School Solar Facility,2012,PJM,PV,c-si,single-axis,160,0,,5.5,6.1,greenfield,non-agrivoltaic,-0.399218
400550,single,58483,NJ,Monmouth,40.26267,-74.083978,279545,20191223,4,Tinton Falls Solar Farm,2012,PJM,PV,c-si,fixed-tilt,180,18,,15.9,19,AML,non-agrivoltaic,-0.038822
400883,single,59097,NJ,Warren,40.695171,-75.146658,193400,20210128,4,Berry Plastics Solar,2013,PJM,PV,c-si,fixed-tilt,180,25,,9.8,13.1,greenfield,non-agrivoltaic,-0.043744
400789,multi,58882,NJ,Mercer,40.253192,-74.645678,154512,20211123,4,Mercer County Community College,2013,PJM,PV,thin-film,fixed-tilt,180,30,,7.5,8.3,greenfield,non-agrivoltaic,-0.340731
400315,multi,57863,NJ,Atlantic,39.42112,-74.640111,60354,20210307,4,McKee City Solar Phase 2,2011,PJM,PV,c-si,fixed-tilt,180,20,,2.4,2.5,greenfield,non-agrivoltaic,-0.601229
400179,single,57488,NJ,Hunterdon,40.676028,-74.912226,33307,20220724,4,Lebanon Solar,2011,PJM,PV,c-si,fixed-tilt,180,25,,2,2.5,greenfield,non-agrivoltaic,0.111416
400231,multi,57667,NJ,Cumberland,39.488272,-75.222428,139387,20210825,4,Seabrook Solar Plant,2014,PJM,PV,c-si,fixed-tilt,180,20,,6.8,7.5,greenfield,non-agrivoltaic,-0.338834
400296,single,57815,NJ,Mercer,40.292463,-74.85575,79723,20220124,4,Titusville Solar,2010,PJM,PV,c-si,single-axis,180,0,,4.1,4.1,greenfield,non-agrivoltaic,-0.389239
400309,single,57848,NJ,Warren,40.831844,-75.015562,20978,20220214,4,"WC Landfill Energy, LLC",2013,PJM,PV,c-si,fixed-tilt,180,25,,1,1.2,landfill-named,non-agrivoltaic,-0.266884
400619,multi,58584,NJ,Mercer,40.334899,-74.646974,168932,20211123,4,Princeton University Cogeneration,2012,PJM,PV,c-si,single-axis,180,6,,4.5,6.8,greenfield,non-agrivoltaic,-0.625998
401208,single,59627,NJ,Warren,40.754978,-75.171655,52026,20210315,4,Harmony,2015,PJM,PV,c-si,fixed-tilt,180,20,,3.3,3.9,greenfield,non-agrivoltaic,0.109375
401278,single,59751,NJ,Bergen,40.821805,-74.096,16486,20220220,4,"Wilzig Associates, LLC",2013,PJM,PV,c-si,fixed-tilt,180,30,,1.2,1.5,PCSC,non-agrivoltaic,0.448885
401599,single,60267,NJ,Monmouth,40.180572,-74.537774,49654,20220303,4,Sharon Station,2016,PJM,PV,c-si,fixed-tilt,180,25,,2.8,3.3,greenfield,non-agrivoltaic,-0.070759
401633,single,60327,NJ,Hunterdon,40.443127,-74.876195,29884,20220124,4,East Amwell,2016,PJM,PV,c-si,fixed-tilt,180,25,batteries,1.9,2.2,greenfield,non-agrivoltaic,0.080905
401662,single,60378,NJ,Warren,40.759633,-74.935395,88410,20220208,4,NHA at Mansfield NJ,2016,PJM,PV,c-si,fixed-tilt,180,25,,5,6,greenfield,non-agrivoltaic,-0.040979
401704,single,60437,NJ,Somerset,40.700289,-74.581901,42971,20220318,4,Bernards Solar,2016,PJM,PV,c-si,fixed-tilt,180,20,,2.6,3.7,landfill,non-agrivoltaic,0.345449
401903,single,60733,NJ,Monmouth,40.193749,-74.155175,25778,20210629,4,Brickyard Solar,2015,PJM,PV,c-si,fixed-tilt,180,20,,1.5,2,greenfield,non-agrivoltaic,0.164973
401909,single,60739,NJ,Warren,40.845294,-75.061213,67267,20210108,4,DSM Solar,2014,PJM,PV,c-si,fixed-tilt,148,10,,4.5,6,greenfield,non-agrivoltaic,0.410946
401910,single,60740,NJ,Salem,39.535317,-75.18051,35130,20210825,4,Pittsgrove Solar,2014,PJM,PV,c-si,fixed-tilt,180,23,,2,2.3,greenfield,non-agrivoltaic,-0.091702
401914,single,60746,NJ,Somerset,40.451193,-74.716389,44394,20220625,4,Silvi Gibraltar Rock,2016,PJM,PV,c-si,fixed-tilt,180,15,,3,3,greenfield,non-agrivoltaic,-0.047117
401915,single,60747,NJ,Monmouth,40.233025,-74.08907,44405,20201017,4,Seabrook Village,2016,PJM,PV,c-si,fixed-tilt,180,15,,3.1,4,greenfield,non-agrivoltaic,0.429664
401917,single,60752,NJ,Gloucester,39.776964,-75.122864,36250,20201003,4,Gloucester Community College Solar,2014,PJM,PV,c-si,fixed-tilt,209,15,,2.3,3,greenfield,non-agrivoltaic,0.274528
401926,multi,60763,NJ,Hunterdon,40.599778,-75.107579,58449,20210128,4,Holland Solar,2015,PJM,PV,c-si,fixed-tilt,180,25,,3,3.5,greenfield,non-agrivoltaic,-0.210147
401930,single,60769,NJ,Cape May,38.9773,-74.906812,23006,20220402,4,Lower Cape May HS,2012,PJM,PV,c-si,fixed-tilt,180,20,,1.5,1.8,greenfield,non-agrivoltaic,0.178838
401932,multi,60772,NJ,Atlantic,39.408982,-74.532289,110528,20211109,4,Adams Ave MS and HS,2012,PJM,PV,c-si,fixed-tilt,180,30,,3.1,4,superfund,non-agrivoltaic,-0.712078
402400,single,61507,NJ,Gloucester,39.574213,-75.015135,82592,20210825,4,DG New Jersey Solar RLS Logistics,2018,PJM,PV,c-si,single-axis,180,0,,4,4.1,greenfield,non-agrivoltaic,-0.427091
402579,multi,61751,NJ,Somerset,40.538564,-74.531758,39689,20210910,4,Rotor Clip,2018,PJM,PV,c-si,fixed-tilt,163,25,,2.7,2.7,greenfield,non-agrivoltaic,-0.037519
403687,multi,63503,NJ,Ocean,40.023485,-74.313699,178030,20220212,4,Lakehurst Solar,2020,PJM,PV,c-si,fixed-tilt,180,20,,9.6,14.4,greenfield,non-agrivoltaic,0.234857
403624,multi,63413,NJ,Cape May,39.003356,-74.932959,21947,20220402,4,LTMUA,2012,PJM,PV,c-si,fixed-tilt,180,25,,1,1.3,greenfield,non-agrivoltaic,-0.223881
403616,multi,63404,NJ,Somerset,40.571677,-74.664808,10715,20220625,4,Thermo Fisher,2013,PJM,PV,c-si,fixed-tilt,176,5,,1.5,1.7,greenfield,non-agrivoltaic,1.882513
403579,single,63357,NJ,Gloucester,39.81725,-75.196839,49623,20210123,4,Colonial Pipeline Woodbury West Deptford,2018,PJM,PV,c-si,fixed-tilt,180,15,,3.7,4.9,greenfield,non-agrivoltaic,0.613219
403578,single,63356,NJ,Burlington,40.152368,-74.657739,23788,20220303,4,Colonial Pipeline Allentown Chesterfield,2018,PJM,PV,c-si,fixed-tilt,180,20,,1.9,2.5,greenfield,non-agrivoltaic,0.747804
403505,single,63260,NJ,Burlington,40.048103,-74.93473,19974,20220724,4,AC Power,2019,PJM,PV,c-si,fixed-tilt,180,25,,1.3,1.6,landfill,non-agrivoltaic,0.218291
403462,single,63185,NJ,Middlesex,40.437115,-74.335685,41127,20210929,4,Sayreville Solar Project,2019,PJM,PV,c-si,fixed-tilt,180,12,,3.1,4.4,greenfield,non-agrivoltaic,0.787843
403431,single,63150,NJ,Warren,40.669652,-75.165134,110244,20210315,4,Pohatcong Solar Farm,2020,PJM,PV,c-si,fixed-tilt,180,25,,8,10,greenfield,non-agrivoltaic,0.442964
403430,single,63149,NJ,Warren,40.725378,-75.058572,123026,20211226,4,Franklin Solar,2020,PJM,PV,c-si,fixed-tilt,180,25,,8.8,10,greenfield,non-agrivoltaic,0.243297
403263,single,62906,NJ,Sussex,41.100024,-74.732012,47311,20210315,4,Augusta Solar Farm,2016,PJM,PV,c-si,fixed-tilt,180,25,,2.9,3.7,greenfield,non-agrivoltaic,0.178088
403262,single,62905,NJ,Burlington,40.053334,-74.555876,67150,20210929,4,"Day Four Solar, LLC",2016,PJM,PV,c-si,fixed-tilt,180,15,,4.5,6,greenfield,non-agrivoltaic,0.414239
403261,single,62904,NJ,Monmouth,40.254879,-74.380928,19922,20210929,4,Milhurst Solar,2015,PJM,PV,c-si,fixed-tilt,180,25,,1.3,1.6,greenfield,non-agrivoltaic,0.222746
403260,multi,62903,NJ,Monmouth,40.256576,-74.441386,162394,20220303,4,North Park Solar,2016,PJM,PV,c-si,fixed-tilt,180,25,,10.6,12.3,greenfield,non-agrivoltaic,0.125884
403172,multi,62739,NJ,Cumberland,39.409096,-75.222375,62340,20210825,4,KDC Solar ASGM,2019,PJM,PV,c-si,fixed-tilt,180,20,,3.8,5.5,greenfield,non-agrivoltaic,0.390378
403158,multi,62713,NJ,Warren,40.837589,-75.06646,133578,20210108,4,DSM Nutritional Products Solar,2018,PJM,PV,c-si,fixed-tilt,180,10,,10,14,greenfield,non-agrivoltaic,0.741688
403157,multi,62712,NJ,Burlington,40.091117,-74.807593,35364,20220124,4,Burlington Coat Factory Solar,2018,PJM,PV,c-si,fixed-tilt,180,10,,2.6,3.8,greenfield,non-agrivoltaic,0.797739
403000,single,62439,NJ,Camden,39.837922,-75.052974,52058,20200922,4,Owens Corning,2016,PJM,PV,c-si,fixed-tilt,180,30,,2.8,3.4,landfill,non-agrivoltaic,-0.095082
402898,single,62225,NJ,Hunterdon,40.65175,-74.906972,23107,20220322,4,Hunterdon Health System Solar Project,2019,PJM,PV,c-si,fixed-tilt,180,25,,1.5,2,greenfield,non-agrivoltaic,0.35497
401518,single,60113,NJ,Ocean,40.090288,-74.265223,13271,20210929,4,Jackson Board of Education-Liberty HS,2016,PJM,PV,c-si,fixed-tilt,180,20,,1.2,1.4,greenfield,non-agrivoltaic,0.756161
400734,single,58793,NJ,Burlington,39.976981,-74.621048,107469,20210811,4,JMB Mcguire-Dix-Lakehurst Solar Project,2013,PJM,PV,c-si,fixed-tilt,200,27,,11.4,12.3,superfund,non-agrivoltaic,0.946009
400137,multi,57341,NJ,Middlesex,40.495048,-74.396886,25032,20220606,4,Silver Lake Solar Farm,2010,PJM,PV,c-si,fixed-tilt,180,20,,1.7,2,PCSC,non-agrivoltaic,0.213921
401958,multi,60805,NJ,Sussex,41.152924,-74.63972,117215,20210315,4,Beaver Run,2015,PJM,PV,c-si,fixed-tilt,180,20,,7.85,10,greenfield,non-agrivoltaic,0.328672
401904,multi,60734,NJ,Burlington,40.037974,-74.776801,111034,20210814,4,Bordentown Solar,2015,PJM,PV,c-si,fixed-tilt,195,19,,6.8,8.5,greenfield,non-agrivoltaic,0.143075
401598,multi,60266,NJ,Atlantic,39.502683,-74.9617,89391,20201126,4,Cedar Branch,2016,PJM,PV,c-si,fixed-tilt,184,20,,5.9,7.1,greenfield,non-agrivoltaic,0.20394
400814,single,58951,NJ,Atlantic,39.416166,-74.545172,146948,20211109,4,Delilah Road Landfill,2016,PJM,PV,c-si,fixed-tilt,180,15,,8.5,10.7,superfund,non-agrivoltaic,0.063874
402084,multi,60990,NJ,Burlington,40.095943,-74.783592,115061,20220124,4,"Florence Solar W3-080, LLC",2016,PJM,PV,c-si,fixed-tilt,180,15,,7.92,9.9,greenfield,non-agrivoltaic,0.344096
401902,multi,60732,NJ,Sussex,41.16509,-74.702885,121616,20210315,4,Frankford Solar,2012,PJM,PV,c-si,fixed-tilt,180,25,,8.16,9.8,greenfield,non-agrivoltaic,0.228422
401898,multi,60728,NJ,Monmouth,40.135668,-74.175298,117597,20220228,4,Howell Solar,2016,PJM,PV,c-si,fixed-tilt,180,20,,7,8.9,greenfield,non-agrivoltaic,0.124623
402933,multi,62306,NJ,Monmouth,40.445737,-74.154262,76616,20210910,4,IFF Union Beach Project,2019,PJM,PV,c-si,fixed-tilt,180,15,,5.5,6.8,greenfield,non-agrivoltaic,0.401572
400568,single,58504,NJ,Middlesex,40.523188,-74.429786,29631,20211002,4,Livingston Solar Farm,2009,PJM,PV,c-si,fixed-tilt,180,40,,1.2,1.4,greenfield,non-agrivoltaic,-0.477804
401374,single,59910,NJ,Ocean,40.133702,-74.42241,116739,20220606,4,"KDC Solar PR1, LLC",2019,PJM,PV,c-si,fixed-tilt,180,15,,8.8,23.4,greenfield,non-agrivoltaic,2.767948
401209,single,59628,NJ,Burlington,40.06403,-74.59304,86604,20211203,4,Hanover,2015,PJM,PV,c-si,fixed-tilt,180,20,,5,6,greenfield,non-agrivoltaic,-0.010999
401004,single,59318,NJ,Burlington,40.069513,-74.584948,38352,20211123,4,North Run,2015,PJM,PV,c-si,fixed-tilt,180,20,,5.2,6.3,greenfield,non-agrivoltaic,2.001437
400955,multi,59185,NJ,Burlington,40.064881,-74.582917,108901,20211203,4,Jacobstown,2014,PJM,PV,c-si,fixed-tilt,180,20,,5,6.1,greenfield,non-agrivoltaic,-0.292073
402647,single,61864,NJ,Burlington,39.976645,-74.623413,100146,20210811,4,"Dix Solar, LLC",2017,PJM,PV,c-si,fixed-tilt,180,25,,13,16.5,greenfield,non-agrivoltaic,2.011853
403109,single,62638,NJ,Warren,40.757432,-74.957565,130654,20220724,4,McCullough Road Solar Farm,2019,PJM,PV,c-si,fixed-tilt,180,23,,7.6,10,greenfield,non-agrivoltaic,0.142755
401925,single,60762,NJ,Somerset,40.714775,-74.665918,100391,20220318,4,Pfizer Peapack Solar,2016,PJM,PV,c-si,fixed-tilt,180,15,,6.2,8,greenfield,non-agrivoltaic,0.2095
401920,multi,60755,NJ,Burlington,40.044876,-74.610378,128862,20210929,4,Spartan,2017,PJM,PV,c-si,fixed-tilt,180,25,,8.3,9.9,greenfield,non-agrivoltaic,0.148864
401899,multi,60729,NJ,Hunterdon,40.464344,-74.857111,140080,20220124,4,Raritan Solar,2016,PJM,PV,c-si,fixed-tilt,180,25,,7.5,10,greenfield,non-agrivoltaic,0.033639
402476,multi,61601,NJ,Hunterdon,40.451113,-74.867903,116916,20220124,4,Raritan Solar-53 Highway,2018,PJM,PV,c-si,fixed-tilt,180,25,,8.4,10,greenfield,non-agrivoltaic,0.333294
400138,multi,57352,NJ,Mercer,40.231523,-74.753507,19186,20210722,4,Trenton Solar Farm,2010,PJM,PV,c-si,fixed-tilt,180,20,,1,1.3,PCSC,non-agrivoltaic,-0.043276
401022,multi,59366,NJ,Sussex,41.188306,-74.590763,95322,20210315,3,"G&S Wantage Solar, LLC",2014,PJM,PV,c-si,fixed-tilt,180,10,,7,9.4,greenfield,non-agrivoltaic,0.610443
401897,multi,60727,NJ,Essex,40.756777,-74.339898,69310,20210926,4,East Orange Solar,2015,PJM,PV,c-si,fixed-tilt,180,20,,4.5,5.5,greenfield,non-agrivoltaic,0.202407
401931,multi,60771,NJ,Camden,39.760038,-75.014863,18457,20201126,4,Timber Creek HS,2013,PJM,PV,c-si,fixed-tilt,208,20,,1.3,1.4,greenfield,non-agrivoltaic,0.128203
402129,multi,61074,NJ,Burlington,39.979712,-74.702129,119102,20210814,4,Pemberton Road II,2017,PJM,PV,c-si,fixed-tilt,180,20,,8.8,10,greenfield,non-agrivoltaic,0.300035
402128,multi,61073,NJ,Burlington,39.983381,-74.696469,107238,20210814,4,Pemberton Road I,2017,PJM,PV,c-si,fixed-tilt,180,20,,8.8,10,greenfield,non-agrivoltaic,0.496833
402222,single,61248,NJ,Middlesex,40.575508,-74.392639,7908,20211002,4,Glopak Solar PV Power Plant,2012,PJM,PV,c-si,fixed-tilt,180,,,1,1,greenfield,non-agrivoltaic,1.200142
402298,multi,61354,NJ,Mercer,40.37938,-74.625401,29086,20220303,4,Princeton Solar Project,2017,PJM,PV,c-si,fixed-tilt,180,25,,2.5,2.9,landfill,non-agrivoltaic,0.633595
402474,multi,61599,NJ,Middlesex,40.403142,-74.569359,160101,20220606,4,"New Road Solar, LLC",2018,PJM,PV,c-si,fixed-tilt,180,20,,10,13,superfund,non-agrivoltaic,0.241499
403654,multi,63452,NJ,Gloucester,39.849083,-75.210326,89916,20211106,4,Solvay Solar,2020,PJM,PV,c-si,single-axis,161,0,,6.5,7.9,greenfield,non-agrivoltaic,0.38262
400046,multi,56883,NJ,Camden,39.987005,-75.037326,82179,20220722,4,Pennsauken Solar,2018,PJM,PV,c-si,fixed-tilt,195,25,,3.9,5.3,landfill,non-agrivoltaic,-0.112435
400494,multi,58358,NJ,Morris,40.92629,-74.492613,62646,20220318,4,North Jersey Media Group Solar Facility,2013,PJM,PV,c-si,fixed-tilt,217,20,,4.1,4.9,greenfield,non-agrivoltaic,0.178322
400499,single,58364,NJ,Sussex,41.200115,-74.492175,25111,20201014,4,Tissington Solar,2019,PJM,PV,c-si,fixed-tilt,180,25,,3,3.6,greenfield,non-agrivoltaic,1.558548
400863,multi,59055,NJ,Somerset,40.573755,-74.647372,23113,20220318,1,Rariton OMP,2012,PJM,PV,c-si,fixed-tilt,90,30,,2.4,2.4,greenfield,non-agrivoltaic,0.721166
401149,multi,59544,NJ,Middlesex,40.456802,-74.328896,24473,20210926,4,"Parlin Solar, LLC",2012,PJM,PV,c-si,fixed-tilt,180,15,,1.3,1.3,greenfield,non-agrivoltaic,-0.353372
403925,single,63971,NJ,Cumberland,39.41454,-75.235255,18171,20210825,4,CCUA Solar,2021,PJM,PV,,single-axis,180,,,1.5,1.9,greenfield,non-agrivoltaic,0.736476
403467,single,63198,NJ,Sussex,40.926465,-74.675149,13683,20220625,4,ACCP NJ 1,2020,PJM,PV,c-si,fixed-tilt,180,15,,1.2,1.5,landfill,non-agrivoltaic,0.843769
403484,single,63229,NJ,Burlington,40.119097,-74.714875,21395,20210304,4,Manheim New Jersey,2013,PJM,PV,c-si,fixed-tilt,180,12,,2.2,2.7,greenfield,non-agrivoltaic,1.194817
403653,single,63451,NJ,Middlesex,40.314396,-74.424522,137155,20220606,4,"Monroe Solar Farm, LLC",2020,PJM,PV,c-si,fixed-tilt,180,15,,13,14.7,greenfield,non-agrivoltaic,0.791907
403659,single,63459,NJ,Sussex,41.152968,-74.741672,28504,20201014,4,Selective Insurance,2019,PJM,PV,c-si,fixed-tilt,180,20,,2.2,3,greenfield,non-agrivoltaic,0.751025
403833,multi,63786,NJ,Monmouth,40.275918,-74.09283,308470,20201017,4,Ben Moreell Solar Farm,2020,PJM,PV,c-si,fixed-tilt,180,20,,20,28,superfund,non-agrivoltaic,0.444292
403959,single,64023,NJ,Somerset,40.557224,-74.57548,38998,20220606,4,"10 Finderne Avenue Solar, LLC",2017,PJM,PV,c-si,fixed-tilt,180,25,,2.3,3.1,greenfield,non-agrivoltaic,0.20534
404129,multi,64327,NJ,Ocean,39.988703,-74.240883,303978,20220628,4,EDF Ph1 Toms River,2021,PJM,PV,c-si,fixed-tilt,180,,batteries,21.3,28.9,superfund,es,0.535438
404417,single,65094,NJ,Ocean,40.064224,-74.350456,44321,20220628,4,"Jackson Legler Solar 1, LLC",2021,PJM,PV,,fixed-tilt,180,,,2.9,4,superfund,non-agrivoltaic,0.433281
404418,single,65095,NJ,Morris,40.932135,-74.62305,24878,20220722,4,"Mt. Arlington Solar 1, LLC",2021,PJM,PV,,fixed-tilt,180,,,1.6,2.3,landfill,non-agrivoltaic,0.479905
401210,multi,59630,NJ,Monmouth,40.235169,-74.320932,87713,20210926,4,CentraState Medical Center PV Facility,2014,PJM,PV,c-si,fixed-tilt,180,15,,5.34,6.3,greenfield,non-agrivoltaic,0.042906
401661,single,60375,NJ,Middlesex,40.487526,-74.358832,83258,20211002,4,ILR Landfill,2016,PJM,PV,c-si,fixed-tilt,180,10,,7.7,7.7,landfill-named,non-agrivoltaic,0.480585
404176,single,64411,NJ,Burlington,40.049719,-74.935023,36212,20220724,4,Delanco,2021,PJM,PV,,fixed-tilt,180,,,2.4,3.1,greenfield,non-agrivoltaic,0.334884
404598,single,63195,NJ,Burlington,39.819748,-74.894617,32446,20221108,4,Aero Haven Solar,2020,PJM,PV,,fixed-tilt,180,,,2.6,2.6,greenfield,non-agrivoltaic,0.218902
404615,single,63698,NJ,Monmouth,40.168114,-74.032355,22561,20230530,4,Galloway Landfill,2020,PJM,PV,c-si,fixed-tilt,180,25,,2.3,3.3,landfill-named,non-agrivoltaic,1.620185
404822,single,65348,NJ,Morris,40.883023,-74.713336,209113,20220722,4,Mount Olive Solar Farm,2022,PJM,PV,,fixed-tilt,180,,,19.8,25.6,superfund,non-agrivoltaic,1.11487
404828,multi,65387,NJ,Hunterdon,40.618829,-75.150897,86841,20221120,4,Holland Solar Farm,2022,PJM,PV,c-si,fixed-tilt,180,,,6.7,8,greenfield,non-agrivoltaic,0.472938
404858,single,65563,NJ,Mercer,40.193569,-74.567541,9594,20220606,4,Robin NJ,2022,PJM,PV,c-si,fixed-tilt,220,,,2.2,2.7,greenfield,non-agrivoltaic,4.483605
404886,multi,65705,NJ,Essex,40.751359,-74.351945,79478,20221011,4,Canoe Brook Solar,2022,PJM,PV,,fixed-tilt,180,,,6.3,8.9,greenfield,non-agrivoltaic,0.893652
404949,multi,66089,NJ,Somerset,40.53456,-74.566673,62276,20221210,4,Canal Road Solar,2023,PJM,PV,,fixed-tilt,180,,,5.5,5.5,greenfield,non-agrivoltaic,0.392308
405007,multi,66751,NJ,Ocean,39.986465,-74.236445,56700,20230711,4,Toms River CSG,2023,PJM,PV,,fixed-tilt,180,,,4,4,greenfield,non-agrivoltaic,0.015821
403108,multi,62637,NJ,Hunterdon,40.613771,-75.158862,69495,20210128,4,"Milford Solar Farm (NJ), LLC",2019,PJM,PV,c-si,fixed-tilt,180,15,,7.5,8.9,superfund,non-agrivoltaic,1.234465
400581,multi,58520,NM,Otero,32.976818,-105.971754,182224,20220302,4,Otero Solar,2013,PNM,PV,thin-film,fixed-tilt,180,25,,7.5,9.6,greenfield,non-agrivoltaic,-0.362661
402988,single,62406,NM,McKinley,35.523792,-108.772724,130601,20200816,4,City of Gallup Solar,2018,PNM,PV,c-si,single-axis,180,0,,8,9.8,greenfield,non-agrivoltaic,0.110968
403736,multi,63579,NM,Torrance,35.016505,-106.097148,1203702,20200430,4,Britton Solar Energy Center,2019,PNM,PV,c-si,single-axis,180,0,,50,67.7,greenfield,non-agrivoltaic,-0.287219
400207,single,57571,NM,Valencia,34.832842,-106.772227,154117,20220308,4,Los Lunas Solar Energy Center,2013,PNM,PV,thin-film,fixed-tilt,180,25,,7,8.9,greenfield,non-agrivoltaic,-0.255332
400216,single,57591,NM,Dona Ana,32.628623,-107.259863,119289,20211011,4,"Hatch Solar Energy Center I, LLC",2011,EPE,PV,cpv,dual-axis,180,,,5.04,5.6,greenfield,non-agrivoltaic,-0.48422
400135,single,57338,NM,Dona Ana,31.803112,-106.670383,681807,20210222,4,Roadrunner Solar,2011,EPE,PV,thin-film,single-axis,180,0,,20.16,23.8,greenfield,non-agrivoltaic,-0.739253
400104,single,57243,NM,Colfax,36.468454,-104.635073,912545,20210704,4,Cimarron Solar Facility,2010,WACM,PV,thin-film,fixed-tilt,180,25,,30.64,37.4,greenfield,non-agrivoltaic,-0.610503
400838,multi,59010,NM,Luna,32.571177,-107.484685,1780533,20211019,4,Macho Springs,2014,EPE,PV,thin-film,single-axis,180,0,,52.2,64.6,greenfield,non-agrivoltaic,-0.710141
401201,single,59618,NM,Valencia,34.809736,-106.517086,304913,20220216,4,Meadow Lake Solar Energy Center,2015,PNM,PV,thin-film,single-axis,180,0,,9.12,11.4,greenfield,non-agrivoltaic,-0.686701
